movie_id;title;genres;poster_id
3455;Buddy Boy (1999);Drama|Thriller;3455
3456;Color of Paradise, The (Rang-e khoda) (1999);Drama;3456
3459;Gothic (1986);Drama|Horror;3459
3461;Lord of the Flies (1963);Adventure|Drama|Thriller;3461
3462;Modern Times (1936);Comedy|Drama|Romance;3462
3466;Heart and Souls (1993);Comedy|Fantasy;3466
3467;Hud (1963);Drama|Western;3467
3468;Hustler, The (1961);Drama;3468
3469;Inherit the Wind (1960);Drama;3469
3470;Dersu Uzala (1975);Adventure|Drama;3470
3471;Close Encounters of the Third Kind (1977);Adventure|Drama|Sci-Fi;3471
3473;Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976);Comedy;3473
3474;Retroactive (1997);Sci-Fi|Thriller;3474
3475;Place in the Sun, A (1951);Drama|Romance;3475
3476;Jacob's Ladder (1990);Horror|Mystery;3476
3477;Empire Records (1995);Comedy|Drama;3477
3478;Bamba, La (1987);Drama;3478
3479;Ladyhawke (1985);Adventure|Fantasy|Romance;3479
3480;Lucas (1986);Drama|Romance;3480
3481;High Fidelity (2000);Comedy|Drama|Romance;3481
3483;Road to El Dorado, The (2000);Animation|Children;3483
3484;Skulls, The (2000);Thriller;3484
3489;Hook (1991);Adventure|Comedy|Fantasy;3489
3492;Son of the Sheik, The (1926);Adventure|Comedy|Romance;3492
3494;True Grit (1969);Adventure|Drama|Western;3494
3496;Madame Sousatzka (1988);Drama;3496
3497;Max Dugan Returns (1983);Comedy;3497
3498;Midnight Express (1978);Drama;3498
3499;Misery (1990);Drama|Horror|Thriller;3499
3500;Mr. Saturday Night (1992);Comedy|Drama;3500
3501;Murphy's Romance (1985);Comedy|Romance;3501
3502;My Life (1993);Drama;3502
3503;Solaris (Solyaris) (1972);Drama|Mystery|Sci-Fi;3503
3504;Network (1976);Comedy|Drama;3504
3505;No Way Out (1987);Drama|Mystery|Thriller;3505
3506;North Dallas Forty (1979);Comedy|Drama;3506
3507;Odd Couple, The (1968);Comedy;3507
3508;Outlaw Josey Wales, The (1976);Action|Adventure|Drama|Thriller|Western;3508
3510;Frequency (2000);Drama|Thriller;3510
3511;Ready to Rumble (2000);Comedy;3511
3512;Return to Me (2000);Drama|Romance;3512
3513;Rules of Engagement (2000);Drama|Thriller;3513
3514;Joe Gould's Secret (2000);Drama;3514
3515;Me Myself I (2000);Comedy|Romance;3515
3516;Bell, Book and Candle (1958);Comedy|Fantasy|Romance;3516
3519;Force 10 from Navarone (1978);Action|Drama|War;3519
3521;Mystery Train (1989);Comedy|Drama;3521
3524;Arthur (1981);Comedy|Romance;3524
3525;Bachelor Party (1984);Comedy;3525
3526;Parenthood (1989);Comedy|Drama;3526
3527;Predator (1987);Action|Sci-Fi|Thriller;3527
3528;Prince of Tides, The (1991);Drama|Romance;3528
3529;Postman Always Rings Twice, The (1981);Crime|Thriller;3529
3531;All the Vermeers in New York (1990);Comedy|Drama|Romance;3531
3534;28 Days (2000);Drama;3534
3535;American Psycho (2000);Crime|Horror|Mystery|Thriller;3535
3536;Keeping the Faith (2000);Comedy|Drama|Romance;3536
3537;Where the Money Is (2000);Comedy|Drama;3537
3538;East is East (1999);Comedy;3538
3539;Filth and the Fury, The (2000);Documentary;3539
3543;Diner (1982);Comedy|Drama;3543
3544;Shakes the Clown (1992);Comedy;3544
3545;Cabaret (1972);Drama|Musical;3545
3546;What Ever Happened to Baby Jane? (1962);Drama|Horror|Thriller;3546
3548;Auntie Mame (1958);Comedy|Drama;3548
3549;Guys and Dolls (1955);Comedy|Musical|Romance;3549
3550;The Hunger (1983);Horror;3550
3551;Marathon Man (1976);Crime|Drama|Thriller;3551
3552;Caddyshack (1980);Comedy;3552
3553;Gossip (2000);Drama|Thriller;3553
3554;Love and Basketball (2000);Drama|Romance;3554
3555;U-571 (2000);Action|Thriller|War;3555
3556;Virgin Suicides, The (1999);Drama|Romance;3556
3557;Jennifer 8 (1992);Mystery|Thriller;3557
3559;Limelight (1952);Comedy|Drama|Romance;3559
3563;Crow: Salvation, The (2000);Action|Horror;3563
3564;Flintstones in Viva Rock Vegas, The (2000);Children|Comedy;3564
3565;Where the Heart Is (2000);Comedy|Drama;3565
3566;Big Kahuna, The (2000);Comedy|Drama;3566
3567;Bossa Nova (2000);Comedy|Drama|Romance;3567
3568;Smiling Fish and Goat on Fire (1999);Comedy|Romance;3568
3569;Idiots, The (Idioterne) (1998);Comedy|Drama;3569
3571;Time Code (2000);Comedy|Drama;3571
3572;Carnosaur (1993);Horror|Sci-Fi;3572
3573;Carnosaur 2 (1995);Horror|Sci-Fi;3573
3574;Carnosaur 3: Primal Species (1996);Horror|Sci-Fi;3574
3576;Hidden, The (1987);Action|Horror|Sci-Fi;3576
3577;Two Moon Junction (1988);Drama|Romance;3577
3578;Gladiator (2000);Action|Adventure|Drama;3578
3580;Up at the Villa (2000);Drama;3580
3581;Human Traffic (1999);Comedy;3581
3584;Breathless (1983);Action|Drama|Romance|Thriller;3584
3586;The Idolmaker (1980);Drama|Romance;3586
3587;Inferno (1980);Horror;3587
3590;Lords of Flatbush, The (1974);Comedy|Drama;3590
3591;Mr. Mom (1983);Comedy|Drama;3591
3592;Time Masters (Maîtres du temps, Les) (1982);Animation|Sci-Fi;3592
3593;Battlefield Earth (2000);Action|Sci-Fi;3593
3594;Center Stage (2000);Drama|Musical;3594
3596;Screwed (2000);Comedy;3596
3597;Whipped (2000);Comedy;3597
3598;Hamlet (2000);Crime|Drama|Romance|Thriller;3598
3599;Anchors Aweigh (1945);Comedy|Musical;3599
3604;Gypsy (1962);Musical;3604
3606;On the Town (1949);Comedy|Musical|Romance;3606
3608;Pee-wee's Big Adventure (1985);Adventure|Comedy;3608
3609;Regret to Inform (1998);Documentary;3609
3614;Honeymoon in Vegas (1992);Comedy|Romance;3614
3615;Dinosaur (2000);Adventure|Animation|Children;3615
3616;Loser (2000);Comedy|Romance;3616
3617;Road Trip (2000);Comedy;3617
3618;Small Time Crooks (2000);Comedy|Crime;3618
3619;Hollywood Knights, The (1980);Comedy;3619
3622;Twelve Chairs, The (1970);Comedy;3622
3623;Mission: Impossible II (2000);Action|Adventure|Thriller;3623
3624;Shanghai Noon (2000);Action|Adventure|Comedy|Western;3624
3625;Better Living Through Circuitry (1999);Documentary;3625
3626;8 ½ Women (a.k.a. 8 1/2 Women) (a.k.a. Eight and a Half Women) (1999);Comedy;3626
3627;Carnival of Souls (1962);Horror|Thriller;3627
3628;Flying Tigers (1942);Action|Drama|Romance|War;3628
3629;Gold Rush, The (1925);Adventure|Comedy|Romance;3629
3632;Monsieur Verdoux (1947);Comedy|Crime;3632
3633;On Her Majesty's Secret Service (1969);Action|Adventure|Romance|Thriller;3633
3634;Seven Days in May (1964);Thriller;3634
3635;Spy Who Loved Me, The (1977);Action|Adventure|Thriller;3635
3637;Vagabond (Sans toit ni loi) (1985);Drama;3637
3638;Moonraker (1979);Action|Adventure|Sci-Fi|Thriller;3638
3639;Man with the Golden Gun, The (1974);Action|Adventure|Thriller;3639
3640;King in New York, A (1957);Comedy|Drama;3640
3641;Woman of Paris, A (1923);Drama;3641
3643;Fighting Seabees, The (1944);Action|Drama|War;3643
3646;Big Momma's House (2000);Comedy;3646
3648;Abominable Snowman, The (Abominable Snowman of the Himalayas, The) (1957);Horror|Sci-Fi;3648
3649;American Gigolo (1980);Drama;3649
3652;City of the Living Dead (a.k.a. Gates of Hell, The) (Paura nella città dei morti viventi) (1980);Horror;3652
3653;Endless Summer, The (1966);Documentary;3653
3654;Guns of Navarone, The (1961);Action|Adventure|Drama|War;3654
3655;Blow-Out (La grande bouffe) (1973);Drama;3655
3658;Quatermass and the Pit (1967);Horror|Sci-Fi;3658
3660;Puppet Master (1989);Horror|Sci-Fi|Thriller;3660
3661;Puppet Master II (1991);Horror|Sci-Fi|Thriller;3661
3662;Puppet Master III: Toulon's Revenge (1991);Horror|Sci-Fi|Thriller;3662
3663;Puppet Master 4 (1993);Horror|Sci-Fi|Thriller;3663
3664;Puppet Master 5: The Final Chapter (1994);Horror|Sci-Fi|Thriller;3664
3667;Rent-A-Cop (1988);Action|Comedy|Crime;3667
3668;Romeo and Juliet (1968);Drama|Romance;3668
3669;Stay Tuned (1992);Comedy;3669
3671;Blazing Saddles (1974);Comedy|Western;3671
3672;Benji (1974);Adventure|Children;3672
3673;Benji the Hunted (1987);Adventure|Children;3673
3674;For the Love of Benji (1977);Adventure|Children|Comedy|Drama;3674
3675;White Christmas (1954);Comedy|Musical|Romance;3675
3676;Eraserhead (1977);Drama|Horror;3676
3677;Baraka (1992);Documentary;3677
3678;Man with the Golden Arm, The (1955);Drama;3678
3679;Decline of Western Civilization, The (1981);Documentary|Musical;3679
3680;Decline of Western Civilization Part II: The Metal Years, The (1988);Documentary;3680
3681;For a Few Dollars More (Per qualche dollaro in più) (1965);Action|Drama|Thriller|Western;3681
3682;Magnum Force (1973);Action|Crime|Drama|Thriller;3682
3683;Blood Simple (1984);Crime|Drama|Film-Noir;3683
3684;Fabulous Baker Boys, The (1989);Drama|Romance;3684
3685;Prizzi's Honor (1985);Comedy|Drama|Romance;3685
3686;Flatliners (1990);Horror|Sci-Fi|Thriller;3686
3687;Light Years (Gandahar) (1988);Adventure|Animation|Fantasy|Sci-Fi;3687
3688;Porky's (1982);Comedy;3688
3689;Porky's II: The Next Day (1983);Comedy;3689
3690;Porky's Revenge (1985);Comedy;3690
3691;Private School (1983);Comedy;3691
3692;Class of Nuke 'Em High (1986);Comedy|Horror;3692
3693;Toxic Avenger, The (1985);Comedy|Horror;3693
3694;Toxic Avenger, Part II, The (1989);Comedy|Horror;3694
3695;Toxic Avenger Part III: The Last Temptation of Toxie, The (1989);Comedy|Horror;3695
3696;Night of the Creeps (1986);Comedy|Horror|Sci-Fi|Thriller;3696
3697;Predator 2 (1990);Action|Sci-Fi|Thriller;3697
3698;Running Man, The (1987);Action|Sci-Fi;3698
3699;Starman (1984);Adventure|Drama|Romance|Sci-Fi;3699
3700;Brother from Another Planet, The (1984);Drama|Sci-Fi;3700
3701;Alien Nation (1988);Crime|Drama|Sci-Fi|Thriller;3701
3702;Mad Max (1979);Action|Adventure|Sci-Fi;3702
3703;Road Warrior, The (Mad Max 2) (1981);Action|Adventure|Sci-Fi|Thriller;3703
3704;Mad Max Beyond Thunderdome (1985);Action|Adventure|Sci-Fi;3704
3705;Bird on a Wire (1990);Action|Comedy|Romance;3705
3706;Angel Heart (1987);Film-Noir|Horror|Mystery|Thriller;3706
3707;9 1/2 Weeks (Nine 1/2 Weeks) (1986);Drama|Romance;3707
3708;Firestarter (1984);Horror|Thriller;3708
3709;Sleepwalkers (1992);Horror;3709
3710;Action Jackson (1988);Action|Comedy|Crime|Thriller;3710
3711;Sarafina! (1992);Drama;3711
3712;Soapdish (1991);Comedy;3712
3713;Long Walk Home, The (1990);Drama;3713
3714;Clara's Heart (1988);Drama;3714
3715;Burglar (1987);Comedy|Crime;3715
3716;Fatal Beauty (1987);Action|Comedy|Crime|Drama;3716
3717;Gone in 60 Seconds (2000);Action|Crime;3717
3719;Love's Labour's Lost (2000);Comedy|Romance;3719
3720;Sunshine (1999);Drama;3720
3723;Hamlet (1990);Drama;3723
3724;Coming Home (1978);Drama|War;3724
3725;American Pop (1981);Animation|Musical;3725
3726;Assault on Precinct 13 (1976);Action|Thriller;3726
3727;Near Dark (1987);Horror|Western;3727
3728;One False Move (1992);Crime|Drama|Film-Noir|Thriller;3728
3729;Shaft (1971);Action|Crime|Drama|Thriller;3729
3730;Conversation, The (1974);Drama|Mystery;3730
3731;Cutter's Way (1981);Drama|Thriller;3731
3732;Fury, The (1978);Horror;3732
3733;Paper Chase, The (1973);Drama;3733
3735;Serpico (1973);Crime|Drama;3735
3736;Ace in the Hole (Big Carnival, The) (1951);Drama;3736
3737;Lonely Are the Brave (1962);Drama|Western;3737
3738;Sugarland Express, The (1974);Drama;3738
3739;Trouble in Paradise (1932);Comedy|Romance;3739
3740;Big Trouble in Little China (1986);Action|Adventure|Comedy|Fantasy;3740
3741;Badlands (1973);Crime|Drama|Thriller;3741
3742;Battleship Potemkin (1925);Drama|War;3742
3743;Boys and Girls (2000);Comedy|Romance;3743
3744;Shaft (2000);Action|Crime|Thriller;3744
3745;Titan A.E. (2000);Action|Adventure|Animation|Children|Sci-Fi;3745
3746;Butterfly (La lengua de las mariposas) (1999);Drama;3746
3747;Jesus' Son (1999);Drama;3747
3751;Chicken Run (2000);Animation|Children|Comedy;3751
3752;Me, Myself & Irene (2000);Adventure|Comedy;3752
3753;Patriot, The (2000);Action|Drama|War;3753
3754;Adventures of Rocky and Bullwinkle, The (2000);Adventure|Animation|Children|Comedy|Fantasy;3754
3755;Perfect Storm, The (2000);Drama|Thriller;3755
3756;Golden Bowl, The (2000);Drama;3756
3758;Communion (1989);Drama|Sci-Fi|Thriller;3758
3760;Kentucky Fried Movie, The (1977);Comedy;3760
3761;Blood In, Blood Out (1993);Action|Crime|Drama|Thriller;3761
3763;F/X (1986);Action|Crime|Thriller;3763
3764;F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991);Action|Crime|Thriller;3764
3765;Hot Spot, The (1990);Crime|Drama|Romance;3765
3766;Missing in Action (1984);Action|War;3766
3767;Missing in Action 2: The Beginning (1985);Action|War;3767
3768;Braddock: Missing in Action III (1988);Action|War;3768
3769;Thunderbolt and Lightfoot (1974);Action;3769
3770;Dreamscape (1984);Horror|Sci-Fi|Thriller;3770
3771;The Golden Voyage of Sinbad (1973);Action|Adventure|Fantasy;3771
3773;House Party (1990);Comedy;3773
3774;House Party 2 (1991);Comedy|Drama|Romance;3774
3783;Croupier (1998);Crime|Drama;3783
3784;Kid, The (2000);Comedy|Fantasy;3784
3785;Scary Movie (2000);Comedy|Horror;3785
3786;But I'm a Cheerleader (1999);Comedy;3786
3787;Shower (Xizao) (1999);Comedy;3787
3788;Blow-Up (Blowup) (1966);Drama|Mystery;3788
3789;Pawnbroker, The (1964);Drama;3789
3790;Groove (2000);Drama;3790
3791;Footloose (1984);Drama;3791
3792;Duel in the Sun (1946);Drama|Romance|Western;3792
3793;X-Men (2000);Action|Adventure|Sci-Fi;3793
3794;Chuck & Buck (2000);Comedy|Drama;3794
3795;Five Senses, The (1999);Drama;3795
3797;In Crowd, The (2000);Thriller;3797
3798;What Lies Beneath (2000);Drama|Horror|Mystery;3798
3799;Pokémon the Movie 2000 (2000);Animation|Children;3799
3801;Anatomy of a Murder (1959);Drama|Mystery;3801
3802;Freejack (1992);Action|Sci-Fi;3802
3806;Mackenna's Gold (1969);Western;3806
3807;Sinbad and the Eye of the Tiger (1977);Adventure|Fantasy;3807
3808;Two Women (Ciociara, La) (1960);Drama|War;3808
3809;What About Bob? (1991);Comedy;3809
3810;White Sands (1992);Drama|Thriller;3810
3811;Breaker Morant (1980);Drama|War;3811
3812;Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972);Comedy;3812
3813;Interiors (1978);Drama;3813
3814;Love and Death (1975);Comedy;3814
3816;Official Story, The (La historia oficial) (1985);Drama;3816
3819;Tampopo (1985);Comedy;3819
3821;Nutty Professor II: The Klumps (2000);Comedy;3821
3822;Girl on the Bridge, The (Fille sur le pont, La) (1999);Drama|Romance;3822
3823;Wonderland (1999);Drama;3823
3824;Autumn in New York (2000);Drama|Romance;3824
3825;Coyote Ugly (2000);Comedy|Drama|Romance;3825
3826;Hollow Man (2000);Horror|Sci-Fi|Thriller;3826
3827;Space Cowboys (2000);Action|Adventure|Comedy|Sci-Fi;3827
3830;Psycho Beach Party (2000);Comedy|Horror|Thriller;3830
3831;Saving Grace (2000);Comedy;3831
3832;Black Sabbath (Tre volti della paura, I) (1963);Horror;3832
3833;Brain That Wouldn't Die, The (1962);Horror|Sci-Fi;3833
3834;Bronco Billy (1980);Adventure|Drama|Romance;3834
3835;Crush, The (1993);Thriller;3835
3836;Kelly's Heroes (1970);Action|Comedy|War;3836
3837;Phantasm II (1988);Action|Fantasy|Horror|Sci-Fi|Thriller;3837
3838;Phantasm III: Lord of the Dead (1994);Horror;3838
3839;Phantasm IV: Oblivion (1998);Horror;3839
3840;Pumpkinhead (1988);Horror;3840
3841;Air America (1990);Action|Comedy;3841
3843;Sleepaway Camp (1983);Horror;3843
3844;Steel Magnolias (1989);Drama;3844
3845;And God Created Woman (Et Dieu... créa la femme) (1956);Drama;3845
3846;Easy Money (1983);Comedy;3846
3847;Ilsa, She Wolf of the SS (1974);Horror;3847
3849;The Spiral Staircase (1945);Horror|Mystery|Thriller;3849
3851;I'm the One That I Want (2000);Comedy;3851
3852;Tao of Steve, The (2000);Comedy;3852
3855;Affair of Love, An (Liaison pornographique, Une) (1999);Drama|Romance;3855
3857;Bless the Child (2000);Thriller;3857
3858;Cecil B. DeMented (2000);Comedy;3858
3859;Eyes of Tammy Faye, The (2000);Documentary;3859
3861;Replacements, The (2000);Comedy;3861
3862;About Adam (2000);Comedy;3862
3863;Cell, The (2000);Drama|Horror|Thriller;3863
3864;Godzilla 2000 (Gojira ni-sen mireniamu) (1999);Action|Adventure|Sci-Fi;3864
3865;Original Kings of Comedy, The (2000);Comedy|Documentary;3865
3868;Naked Gun: From the Files of Police Squad!, The (1988);Action|Comedy|Crime|Romance;3868
3869;Naked Gun 2 1/2: The Smell of Fear, The (1991);Comedy;3869
3870;Our Town (1940);Drama;3870
3871;Shane (1953);Drama|Western;3871
3872;Suddenly, Last Summer (1959);Drama;3872
3873;Cat Ballou (1965);Comedy|Western;3873
3877;Supergirl (1984);Action|Adventure|Fantasy;3877
3879;Art of War, The (2000);Action|Thriller;3879
3882;Bring It On (2000);Comedy;3882
3884;Crew, The (2000);Comedy;3884
3888;Skipped Parts (2000);Drama|Romance;3888
3889;Highlander: Endgame (Highlander IV) (2000);Action|Adventure|Fantasy;3889
3893;Nurse Betty (2000);Comedy|Crime|Drama|Romance|Thriller;3893
3894;Solas (1999);Drama;3894
3895;Watcher, The (2000);Crime|Thriller;3895
3896;Way of the Gun, The (2000);Crime|Thriller;3896
3897;Almost Famous (2000);Drama;3897
3898;Bait (2000);Action|Comedy;3898
3899;Circus (2000);Crime|Drama|Thriller;3899
3900;Crime and Punishment in Suburbia (2000);Comedy|Drama;3900
3901;Duets (2000);Comedy|Drama;3901
3906;Under Suspicion (2000);Crime|Thriller;3906
3908;Urban Legends: Final Cut (2000);Horror;3908
3909;Woman on Top (2000);Comedy|Romance;3909
3910;Dancer in the Dark (2000);Drama|Musical;3910
3911;Best in Show (2000);Comedy;3911
3912;Beautiful (2000);Comedy|Drama;3912
3914;Broken Hearts Club, The (2000);Drama;3914
3915;Girlfight (2000);Drama;3915
3916;Remember the Titans (2000);Drama;3916
3917;Hellraiser (1987);Horror;3917
3918;Hellbound: Hellraiser II (1988);Horror;3918
3919;Hellraiser III: Hell on Earth (1992);Horror;3919
3920;Faraway, So Close (In weiter Ferne, so nah!) (1993);Drama|Fantasy|Mystery|Romance;3920
3922;Bikini Beach (1964);Comedy;3922
3925;Stranger Than Paradise (1984);Comedy|Drama;3925
3926;Voyage to the Bottom of the Sea (1961);Adventure|Sci-Fi;3926
3927;Fantastic Voyage (1966);Adventure|Sci-Fi;3927
3928;Abbott and Costello Meet Frankenstein (1948);Comedy|Horror;3928
3929;Bank Dick, The (1940);Comedy;3929
3930;Creature from the Black Lagoon, The (1954);Adventure|Horror|Sci-Fi;3930
3932;Invisible Man, The (1933);Horror|Sci-Fi;3932
3933;Killer Shrews, The (1959);Horror|Sci-Fi;3933
3937;Runaway (1984);Sci-Fi|Thriller;3937
3938;Slumber Party Massacre, The (1982);Horror;3938
3939;Slumber Party Massacre II (1987);Horror;3939
3940;Slumber Party Massacre III (1990);Horror;3940
3941;Sorority House Massacre (1986);Horror;3941
3942;Sorority House Massacre II (1990);Horror;3942
3943;Bamboozled (2000);Comedy;3943
3945;Digimon: The Movie (2000);Adventure|Animation|Children;3945
3946;Get Carter (2000);Action|Drama|Thriller;3946
3947;Get Carter (1971);Action|Crime|Drama|Thriller;3947
3948;Meet the Parents (2000);Comedy;3948
3949;Requiem for a Dream (2000);Drama;3949
3950;Tigerland (2000);Drama;3950
3951;Two Family House (2000);Drama;3951
3952;Contender, The (2000);Drama|Thriller;3952
3953;Dr. T and the Women (2000);Comedy|Romance;3953
3955;Ladies Man, The (2000);Comedy;3955
3957;Billy Jack (1971);Action|Drama;3957
3958;Billy Jack Goes to Washington (1977);Drama;3958
3959;Time Machine, The (1960);Action|Adventure|Sci-Fi;3959
3962;Ghoulies II (1987);Comedy|Horror;3962
3963;Unsinkable Molly Brown, The (1964);Musical;3963
3964;Adventures of Ichabod and Mr. Toad, The (1949);Animation|Children;3964
3965;Strange Love of Martha Ivers, The (1946);Drama|Film-Noir;3965
3966;Detour (1945);Crime|Film-Noir;3966
3967;Billy Elliot (2000);Drama;3967
3968;Bedazzled (2000);Comedy;3968
3969;Pay It Forward (2000);Drama;3969
3971;Private Eyes, The (1981);Comedy|Mystery;3971
3972;Legend of Drunken Master, The (Jui kuen II) (1994);Action|Comedy;3972
3973;Book of Shadows: Blair Witch 2 (2000);Crime|Horror|Mystery|Thriller;3973
3974;Little Vampire, The (2000);Adventure|Children;3974
3977;Charlie's Angels (2000);Action|Comedy;3977
3978;Legend of Bagger Vance, The (2000);Drama|Romance;3978
3979;Little Nicky (2000);Comedy;3979
3980;Men of Honor (2000);Drama;3980
3981;Red Planet (2000);Action|Sci-Fi|Thriller;3981
3983;You Can Count on Me (2000);Drama|Romance;3983
3984;Diamonds Are Forever (1971);Action|Adventure|Thriller;3984
3985;Eagle Has Landed, The (1976);Drama|War;3985
3986;6th Day, The (2000);Action|Sci-Fi|Thriller;3986
3987;Bounce (2000);Drama|Romance;3987
3988;How the Grinch Stole Christmas (a.k.a. The Grinch) (2000);Children|Comedy|Fantasy;3988
3989;One Day in September (1999);Documentary;3989
3990;Rugrats in Paris: The Movie (2000);Animation|Children|Comedy;3990
3991;102 Dalmatians (2000);Children|Comedy;3991
3992;Malèna (2000);Drama|Romance|War;3992
3993;Quills (2000);Drama|Romance;3993
3994;Unbreakable (2000);Drama|Sci-Fi;3994
3996;Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000);Action|Drama|Romance;3996
3997;Dungeons & Dragons (2000);Action|Adventure|Comedy|Fantasy;3997
3998;Proof of Life (2000);Drama;3998
3999;Vertical Limit (2000);Action|Adventure;3999
4000;Bounty, The (1984);Adventure|Drama;4000
4002;Planes, Trains & Automobiles (1987);Comedy;4002
4003;She's Having a Baby (1988);Comedy;4003
4005;Living Daylights, The (1987);Action|Adventure|Thriller;4005
4006;Transformers: The Movie (1986);Adventure|Animation|Children|Sci-Fi;4006
4007;Wall Street (1987);Drama;4007
4008;Born on the Fourth of July (1989);Drama|War;4008
4009;Talk Radio (1988);Drama;4009
4010;Brewster's Millions (1985);Comedy;4010
4011;Snatch (2000);Comedy|Crime|Thriller;4011
4012;Punchline (1988);Comedy|Drama;4012
4014;Chocolat (2000);Drama|Romance;4014
4015;Dude, Where's My Car? (2000);Comedy|Sci-Fi;4015
4016;Emperor's New Groove, The (2000);Adventure|Animation|Children|Comedy|Fantasy;4016
4017;Pollock (2000);Drama;4017
4018;What Women Want (2000);Comedy|Romance;4018
4019;Finding Forrester (2000);Drama;4019
4020;Gift, The (2000);Thriller;4020
4021;Before Night Falls (2000);Drama;4021
4022;Cast Away (2000);Drama;4022
4023;Family Man, The (2000);Comedy|Drama|Romance;4023
4024;House of Mirth, The (2000);Romance;4024
4025;Miss Congeniality (2000);Comedy|Crime;4025
4027;O Brother, Where Art Thou? (2000);Adventure|Comedy|Crime;4027
4029;State and Main (2000);Comedy|Drama;4029
4030;Dracula 2000 (2000);Horror;4030
4031;All the Pretty Horses (2000);Drama|Romance|Western;4031
4032;Everlasting Piece, An (2000);Comedy;4032
4033;Thirteen Days (2000);Drama|Thriller|War;4033
4034;Traffic (2000);Crime|Drama|Thriller;4034
4035;Claim, The (2000);Romance|Western;4035
4036;Shadow of the Vampire (2000);Drama|Horror;4036
4037;House of Games (1987);Crime|Film-Noir|Mystery|Thriller;4037
4039;Annie (1982);Children|Musical;4039
4040;Don't Tell Mom the Babysitter's Dead (1991);Comedy;4040
4041;Officer and a Gentleman, An (1982);Drama|Romance;4041
4042;Alamo, The (1960);Action|Drama|War|Western;4042
4043;At Close Range (1986);Crime|Drama;4043
4046;Friendly Persuasion (1956);Drama;4046
4047;Gettysburg (1993);Drama|War;4047
4051;Horrors of Spider Island (Ein Toter Hing im Netz) (1960);Horror|Sci-Fi;4051
4052;Antitrust (2001);Crime|Drama|Thriller;4052
4053;Double Take (2001);Action|Comedy;4053
4054;Save the Last Dance (2001);Drama|Romance;4054
4055;Panic (2000);Drama;4055
4056;Pledge, The (2001);Crime|Drama|Mystery|Thriller;4056
4061;The Man in the Moon (1991);Drama|Romance;4061
4062;Mystic Pizza (1988);Comedy|Drama|Romance;4062
4063;Prelude to a Kiss (1992);Comedy|Drama|Romance;4063
4064;Coffy (1973);Action|Crime|Thriller;4064
4065;Foxy Brown (1974);Action|Crime|Drama;4065
4066;I'm Gonna Git You Sucka (1988);Action|Comedy;4066
4067;Untamed Heart (1993);Drama|Romance;4067
4068;Sugar & Spice (2001);Comedy;4068
4069;Wedding Planner, The (2001);Comedy|Romance;4069
4074;Legend of Rita, The (Stille nach dem Schuß, Die) (1999);Drama;4074
4077;With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000);Drama|Thriller;4077
4078;Amazing Grace and Chuck (1987);Drama;4078
4079;Amazon Women on the Moon (1987);Comedy|Sci-Fi;4079
4080;Baby Boom (1987);Comedy;4080
4081;Back to the Beach (1987);Comedy;4081
4082;Barfly (1987);Comedy|Drama|Romance;4082
4083;Best Seller (1987);Thriller;4083
4084;Beverly Hills Cop II (1987);Action|Comedy|Crime|Thriller;4084
4085;Beverly Hills Cop (1984);Action|Comedy|Crime|Drama;4085
4086;Big Easy, The (1987);Action|Crime|Mystery|Romance|Thriller;4086
4089;Born in East L.A. (1987);Comedy;4089
4090;Brave Little Toaster, The (1987);Animation|Children;4090
4091;Can't Buy Me Love (1987);Comedy|Romance;4091
4092;Cherry 2000 (1987);Romance|Sci-Fi;4092
4093;Cop (1988);Thriller;4093
4102;Eddie Murphy Raw (1987);Comedy|Documentary;4102
4103;Empire of the Sun (1987);Action|Adventure|Drama|War;4103
4104;Ernest Goes to Camp (1987);Comedy;4104
4105;Evil Dead, The (1981);Fantasy|Horror|Thriller;4105
4109;Flowers in the Attic (1987);Drama|Thriller;4109
4110;Fourth Protocol, The (1987);Thriller;4110
4111;Gardens of Stone (1987);Drama|War;4111
4113;Glass Menagerie, The (1987);Drama;4113
4115;Hiding Out (1987);Comedy;4115
4116;Hollywood Shuffle (1987);Comedy;4116
4117;Hope and Glory (1987);Drama;4117
4121;Innerspace (1987);Action|Adventure|Comedy|Sci-Fi;4121
4123;Ishtar (1987);Comedy;4123
4124;Jaws: The Revenge (1987);Horror|Thriller;4124
4125;Leonard Part 6 (1987);Comedy|Sci-Fi;4125
4126;Less Than Zero (1987);Drama;4126
4127;Like Father, Like Son (1987);Comedy;4127
4128;Lost Boys, The (1987);Comedy|Horror|Thriller;4128
4129;Made in Heaven (1987);Fantasy|Romance;4129
4130;Maid to Order (1987);Comedy|Fantasy;4130
4131;Making Mr. Right (1987);Comedy|Romance|Sci-Fi;4131
4132;Mannequin (1987);Comedy|Romance;4132
4133;Masters of the Universe (1987);Action|Adventure|Fantasy|Sci-Fi;4133
4135;Monster Squad, The (1987);Adventure|Comedy|Horror;4135
4138;My Demon Lover (1987);Comedy|Horror;4138
4139;No Man's Land (1987);Crime|Drama;4139
4141;Head Over Heels (2001);Comedy|Romance;4141
